latitude,longitude,name,region,unitaryAuthArea,nationalPark
57.8117,-4.0538,Tain,Highlands & Eilean Siar,Highland,
56.7625,-4.5873,Carn Dearg (939m),Highlands & Eilean Siar,Highland,
56.9794,-4.5111,Carn Liath (Highland),Highlands & Eilean Siar,Highland,
58.359,-4.238,Syre,Highlands & Eilean Siar,Highland,
56.8199,-5.104,Fort William,Highlands & Eilean Siar,Highland,
57.4529,-4.8715,Carn Nan Gobhar (Glen Strathfarrar),Highlands & Eilean Siar,Highland,
57.0749,-3.7288,Braeriach,Highlands & Eilean Siar,Aberdeenshire,Cairngorms National Park
56.9363,-4.6958,Beinn Teallach,Highlands & Eilean Siar,Highland,
57.3636,-6.0753,Raasay Youth Hostel,Highlands & Eilean Siar,Highland,
57.5219,-5.8543,Callakille,Highlands & Eilean Siar,Highland,
57.5447,-5.5035,Torridon Youth Hostel,Highlands & Eilean Siar,Highland,
57.3423,-4.7607,Cannich Youth Hostel,Highlands & Eilean Siar,Highland,
57.8128,-4.9359,Eididh Nan Clach Geala,Highlands & Eilean Siar,Highland,
57.6899,-5.0914,Sgurr Breac,Highlands & Eilean Siar,Highland,
57.127,-3.9322,Kincraig,Highlands & Eilean Siar,Highland,Cairngorms National Park
57.346,-6.065,Inverarish,Highlands & Eilean Siar,Highland,
57.358,-7.397,South Uist Range,Highlands & Eilean Siar,Na h-Eileanan Siar,
56.7428,-4.9823,Am Bodach,Highlands & Eilean Siar,Highland,
56.822,-4.97,Aonach Mor Summit,Highlands & Eilean Siar,Highland,
57.613,-5.308,Kinlochewe,Highlands & Eilean Siar,Highland,
56.6246,-4.8254,Glencoe Mountain Resort Medium Level,Highlands & Eilean Siar,Highland,
56.8561,-4.9814,The Witch's Trails,Highlands & Eilean Siar,Highland,
56.7569,-5.0015,Sgurr A' Mhaim,Highlands & Eilean Siar,Highland,
57.8956,-5.16,Ullapool,Highlands & Eilean Siar,Highland,
57.7464,-5.2592,Beinn A' Chlaidheimh,Highlands & Eilean Siar,Highland,
58.084,-6.5125,Kershader Youth Hostel,Highlands & Eilean Siar,Na h-Eileanan Siar,
56.5405,-5.0061,Glas Bheinn Mhor,Highlands & Eilean Siar,Argyll and Bute,
57.3061,-5.1289,Beinn Fhionnlaidh (Highland),Highlands & Eilean Siar,Highland,
57.6816,-4.5753,Glas Leathad Mor,Highlands & Eilean Siar,Highland,
57.9254,-4.4078,Carbisdale Castle Youth Hostel,Highlands & Eilean Siar,Highland,
57.1386,-5.2925,Sgurr An Lochain,Highlands & Eilean Siar,Highland,
57.1989,-5.208,Ciste Dhubh,Highlands & Eilean Siar,Highland,
57.866,-6.7601,East Loch Tarbert,Highlands & Eilean Siar,Na h-Eileanan Siar,
57.041,-5.2541,Gairich,Highlands & Eilean Siar,Highland,
57.8583,-3.9647,Dornoch Firth,Highlands & Eilean Siar,Highland,
57.8205,-8.5744,Conachair,Highlands & Eilean Siar,Na h-Eileanan Siar,
56.6525,-4.95,Stob Choire Raineach,Highlands & Eilean Siar,Highland,
58.339,-3.693,Dalganachan,Highlands & Eilean Siar,Highland,
58.4392,-3.0922,Wick (Highland),Highlands & Eilean Siar,Highland,
57.5866,-3.867,Nairn,Highlands & Eilean Siar,Highland,
57.6516,-4.2474,Cullicudden,Highlands & Eilean Siar,Highland,
58.3753,-5.0153,Laxford Bridge,Highlands & Eilean Siar,Highland,
57.4801,-4.0849,Cumberland Stone,Highlands & Eilean Siar,Highland,
57.7112,-5.274,Mullach Coire Mhic Fhearchair,Highlands & Eilean Siar,Highland,
57.7131,-5.0458,Meall A' Chrasgaidh,Highlands & Eilean Siar,Highland,
57.5955,-4.427,Dingwall,Highlands & Eilean Siar,Highland,
57.1445,-5.3296,Creag Nan Damh,Highlands & Eilean Siar,Highland,
58.1362,-4.8804,Conival,Highlands & Eilean Siar,Highland,
56.8996,-4.4872,Creag Pitridh,Highlands & Eilean Siar,Highland,
58.4578,-5.0469,Kinlochbervie,Highlands & Eilean Siar,Highland,
57.6101,-5.1016,Fionn Bheinn,Highlands & Eilean Siar,Highland,
57.9237,-6.9077,West Loch Tarbert,Highlands & Eilean Siar,Na h-Eileanan Siar,
56.8096,-4.8801,Stob Coire An Laoigh,Highlands & Eilean Siar,Highland,
56.5546,-4.9811,Stob Coir' An Albannaich,Highlands & Eilean Siar,Argyll and Bute,
56.7518,-5.0679,Mullach Nan Coirean,Highlands & Eilean Siar,Highland,
58.567,-4.75,Durness,Highlands & Eilean Siar,Highland,
57.2848,-5.1855,Mullach Na Dheiragain,Highlands & Eilean Siar,Highland,
57.6657,-4.2625,Cromarty Firth,Highlands & Eilean Siar,Highland,
57.5817,-4.1293,Fortrose,Highlands & Eilean Siar,Highland,
58.2111,-6.3842,Stornoway,Highlands & Eilean Siar,Na h-Eileanan Siar,
58.5673,-4.001,Strathy Bay (Beach),Highlands & Eilean Siar,Highland,
57.0129,-4.2918,Laggan Wolftrax Mountain Bike Trail Centre,Highlands & Eilean Siar,Highland,Cairngorms National Park
58.6029,-3.3554,Dunnet Bay - Murkle Bay/Dunnet (Beach),Highlands & Eilean Siar,Highland,
58.4913,-4.4374,Kyle Of Tongue,Highlands & Eilean Siar,Highland,
56.8778,-4.2998,Geal Charn (917m),Highlands & Eilean Siar,Highland,Cairngorms National Park
56.9644,-4.5841,Stob Poite Coire Ardair,Highlands & Eilean Siar,Highland,
57.1216,-5.1657,Creag A' Mhaim,Highlands & Eilean Siar,Highland,
57.6828,-4.9825,Meall Gorm,Highlands & Eilean Siar,Highland,
57.1788,-5.2757,Saileag,Highlands & Eilean Siar,Highland,
58.348,-6.626,North Bragar,Highlands & Eilean Siar,Na h-Eileanan Siar,
56.6311,-4.9519,Stob Na Broige,Highlands & Eilean Siar,Highland,
57.206,-3.827,Aviemore,Highlands & Eilean Siar,Highland,Cairngorms National Park
57.4965,-5.4678,Maol Chean-Dearg,Highlands & Eilean Siar,Highland,
57.4889,-5.2754,Craig,Highlands & Eilean Siar,Highland,
57.2695,-5.7278,Kyleakin Youth Hostel,Highlands & Eilean Siar,Highland,
57.0074,-4.9287,Sron A' Choire Ghairbh,Highlands & Eilean Siar,Highland,
54.9914,-1.5278,Wallsend,North East,North Tyneside,
54.9408,-1.8947,Painshawfield,North East,Northumberland,
55.018,-1.415,Tynemouth,North East,North Tyneside,
54.99,-1.495,Willington Quay,North East,North Tyneside,
55.1631,-1.6889,Carlisle Park (Morpeth),North East,Northumberland,
55.002,-1.4136,South Shields (Sandhaven) (Beach),North East,South Tyneside,
54.9721,-2.4594,Haltwhistle,North East,Northumberland,
54.6048,-1.0339,Redcar - Stray (Beach),North East,Redcar and Cleveland,
55.1316,-1.5979,Bedlington,North East,Northumberland,
54.5569,-1.2963,Thornaby-On-Tees,North East,Stockton-on-Tees,
55.0065,-1.5053,Willington (Tyne & Wear),North East,North Tyneside,
55.6156,-1.8419,Middleton (Northumberland),North East,Northumberland,
54.9781,-1.388,Marsden (Tyne & Wear),North East,South Tyneside,
54.8509,-1.3423,Seaham Beach ,North East,Durham,
54.9433,-1.5925,Gateshead,North East,Gateshead,
54.9205,-1.7839,Powerline Mountain Bike Trail,North East,Gateshead,
55.5468,-2.0107,Wooler,North East,Northumberland,
54.6189,-1.0629,Redcar - Lifeboat Station (Beach),North East,Redcar and Cleveland,
55.0475,-1.4447,Whitley Bay (Beach),North East,North Tyneside,
54.9621,-1.8457,Prudhoe,North East,Northumberland,
54.6124,-1.2894,Billingham,North East,Stockton-on-Tees,
54.658,-1.1838,Seaton Carew - North Gare (Beach),North East,Hartlepool,
55.019,-1.4199,Tynemouth - King Edwards Bay (Beach),North East,North Tyneside,
55.1829,-1.5644,Ashington,North East,Northumberland,
54.6155,-1.0516,Redcar,North East,Redcar and Cleveland,
55.0297,-1.4293,Tynemouth - Long Sands North (Beach),North East,North Tyneside,
54.9953,-1.756,Throckley,North East,Newcastle upon Tyne,
54.749,-1.36,Shotton,North East,Durham,
55.1855,-1.506,Newbiggin - North (Beach),North East,Northumberland,
54.9881,-1.398,Horsley Hill,North East,South Tyneside,
55.4229,-2.1545,Bloodybush Edge,North East,Northumberland,Northumberland National Park
54.7323,-2.3294,Burnhope Seat,North East,Durham,
54.8505,-1.5629,Durham I.C.G.,North East,Durham,
55.5915,-1.6684,Seahouses North (Beach),North East,Northumberland,
55.3132,-2.3688,Byrness Youth Hostel,North East,Northumberland,
55.3255,-1.5547,Amble Links (Beach),North East,Northumberland,
55.0072,-1.6213,Gosforth,North East,Newcastle upon Tyne,
54.9394,-2.4919,Rowfoot,North East,Northumberland,
54.8409,-1.4671,Houghton Le Spring,North East,Sunderland,
54.8744,-1.4359,East Herrington,North East,Sunderland,
55.421,-1.6,Boulmer,North East,Northumberland,
55.6109,-1.7036,Bamburgh Castle (Beach),North East,Northumberland,
54.6264,-2.0839,Middleton-In-Teesdale,North East,Durham,
54.8859,-2.1468,Steel,North East,Northumberland,
54.8568,-2.356,Ninebanks Youth Hostel,North East,Northumberland,
54.715,-1.742,Crook,North East,Durham,
54.9802,-1.4812,Jarrow,North East,South Tyneside,
55.3451,-1.5879,Warkworth (Beach),North East,Northumberland,
55.0463,-1.4497,Whitley Bay,North East,North Tyneside,
55.7582,-1.9887,Spittal (Beach),North East,Northumberland,
55.0243,-1.5304,Benton Square,North East,North Tyneside,
54.59,-1.15,Teesport,North East,Redcar and Cleveland,
54.6159,-1.574,Newton Aycliffe,North East,Durham,
54.8402,-1.3359,Seaham,North East,Durham,
55.4127,-1.7047,Alnwick,North East,Northumberland,
55.2749,-2.2634,Rochester (Northumberland),North East,Northumberland,Northumberland National Park
